Subject,Number,Name,Special Title,CRN,Credit,Type,Session,Time,Day,Location,Instructor
CS,100,Freshman Orientation,,30094,,Lecture,AL1,04:30PM - 05:20PM,W,THEAT Lincoln Hall,"Gunter, E"
CS,101,Intro Computing: Engrg & Sci,,35879,,Lecture,AL1,09:00AM - 09:50AM,MW,AUD Foellinger Auditorium,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,35886,,Laboratory-Discussion,AYA,01:00PM - 02:50PM,M,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,35889,,Laboratory-Discussion,AYB,03:00PM - 04:50PM,M,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,35890,,Laboratory-Discussion,AYC,05:00PM - 06:50PM,M,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,35893,,Laboratory-Discussion,AYD,09:00AM - 10:50AM,T,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,61077,,Laboratory-Discussion,AYE,11:00AM - 12:50PM,T,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,35915,,Laboratory-Discussion,AYF,01:00PM - 02:50PM,T,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,35896,,Laboratory-Discussion,AYG,03:00PM - 04:50PM,T,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,35902,,Laboratory-Discussion,AYH,01:00PM - 02:50PM,W,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,35907,,Laboratory-Discussion,AYI,03:00PM - 04:50PM,W,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,35899,,Laboratory-Discussion,AYJ,05:00PM - 06:50PM,W,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,35918,,Laboratory-Discussion,AYK,09:00AM - 10:50AM,R,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,61078,,Laboratory-Discussion,AYL,11:00AM - 12:50PM,R,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,35910,,Laboratory-Discussion,AYM,01:00PM - 02:50PM,R,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,35913,,Laboratory-Discussion,AYN,03:00PM - 04:50PM,R,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,62682,,Laboratory-Discussion,AYO,09:00AM - 10:50AM,F,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,62683,,Laboratory-Discussion,AYP,11:00AM - 12:50PM,F,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,62913,,Laboratory-Discussion,AYQ,01:00PM - 02:50PM,F,L416 Digital Computer Laboratory,"Davis, N"
CS,101,Intro Computing: Engrg & Sci,,62914,,Laboratory-Discussion,AYR,03:00PM - 04:50PM,F,L416 Digital Computer Laboratory,"Davis, N"
CS,105,Intro Computing: Non-Tech,,35823,,Lecture,AL1,09:00AM - 10:45AM,F,AUD Foellinger Auditorium,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,47174,,Laboratory-Discussion,AYA,12:30PM - 01:50PM,M,101 901 W Oregon,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,35827,,Laboratory-Discussion,AYB,02:00PM - 03:20PM,M,101 901 W Oregon,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,35828,,Laboratory-Discussion,AYC,03:30PM - 04:50PM,M,101 901 W Oregon,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,35847,,Laboratory-Discussion,AYD,05:00PM - 06:20PM,M,101 901 W Oregon,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,35831,,Laboratory-Discussion,AYE,06:30PM - 07:50PM,M,101 901 W Oregon,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,35833,,Laboratory-Discussion,AYG,12:30PM - 01:50PM,T,101 901 W Oregon,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,35835,,Laboratory-Discussion,AYH,02:00PM - 03:20PM,T,101 901 W Oregon,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,35836,,Laboratory-Discussion,AYI,03:30PM - 04:50PM,T,101 901 W Oregon,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,35837,,Laboratory-Discussion,AYJ,05:00PM - 06:20PM,T,101 901 W Oregon,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,35838,,Laboratory-Discussion,AYK,06:30PM - 07:50PM,T,101 901 W Oregon,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,35843,,Laboratory-Discussion,AYM,12:30PM - 01:50PM,W,101 901 W Oregon,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,47175,,Laboratory-Discussion,AYN,02:00PM - 03:20PM,W,101 901 W Oregon,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,35854,,Laboratory-Discussion,AYP,03:30PM - 04:50PM,W,101 901 W Oregon,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,35856,,Laboratory-Discussion,AYQ,05:00PM - 06:20PM,W,101 901 W Oregon,"Harris, A
Zilles, C"
CS,105,Intro Computing: Non-Tech,,35858,,Laboratory-Discussion,AYR,06:30PM - 07:50PM,W,101 901 W Oregon,"Harris, A
Zilles, C"
CS,107,Data Science Discovery,,71813,,Lecture,AL1,12:00PM - 12:50PM,MWF,THEAT Lincoln Hall,"Fagen-Ulmschneider, W
Flanagan, K"
CS,107,Data Science Discovery,,71814,,Laboratory-Discussion,AYA,02:00PM - 03:50PM,W,1038 Foreign Languages Building,
CS,107,Data Science Discovery,,71815,,Laboratory-Discussion,AYB,02:00PM - 03:50PM,W,331 Gregory Hall,
CS,107,Data Science Discovery,,71816,,Laboratory-Discussion,AYC,04:00PM - 05:50PM,W,203 Noyes Laboratory,
CS,107,Data Science Discovery,,71817,,Laboratory-Discussion,AYD,04:00PM - 05:50PM,W,G27 Foreign Languages Building,
CS,107,Data Science Discovery,,71818,,Laboratory-Discussion,AYE,08:00AM - 09:50AM,F,2078 Natural History Building,
CS,107,Data Science Discovery,,71819,,Laboratory-Discussion,AYF,08:00AM - 09:50AM,F,206 Transportation Building,
CS,107,Data Science Discovery,,71820,,Laboratory-Discussion,AYG,10:00AM - 11:50AM,F,313 Davenport Hall,
CS,107,Data Science Discovery,,71821,,Laboratory-Discussion,AYH,10:00AM - 11:50AM,F,312 Davenport Hall,
CS,107,Data Science Discovery,,71822,,Laboratory-Discussion,AYI,02:00PM - 03:50PM,F,207 Gregory Hall,
CS,107,Data Science Discovery,,71823,,Laboratory-Discussion,AYJ,02:00PM - 03:50PM,F,113 Gregory Hall,
CS,107,Data Science Discovery,,71824,,Laboratory-Discussion,AYK,04:00PM - 05:50PM,F,1051 Lincoln Hall,
CS,107,Data Science Discovery,,71825,,Laboratory-Discussion,AYL,04:00PM - 05:50PM,F,G27 Foreign Languages Building,
CS,125,Intro to Computer Science,,35876,,Lecture,AL1,11:00AM - 11:50AM,MWF,AUD Foellinger Auditorium,"Challen, G"
CS,125,Intro to Computer Science,,72282,,Lecture,ALP,11:00AM - 11:50AM,MWF,AUD Foellinger Auditorium,"Challen, G"
CS,125,Intro to Computer Science,,35881,,Laboratory-Discussion,AYA,09:00AM - 09:50AM,T,0403 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,35885,,Laboratory-Discussion,AYB,10:00AM - 10:50AM,T,0403 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,35888,,Laboratory-Discussion,AYC,11:00AM - 11:50AM,T,0403 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,35891,,Laboratory-Discussion,AYD,12:00PM - 12:50PM,T,0403 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,35898,,Laboratory-Discussion,AYE,01:00PM - 01:50PM,T,0403 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,35901,,Laboratory-Discussion,AYF,02:00PM - 02:50PM,T,0403 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,35904,,Laboratory-Discussion,AYG,03:00PM - 03:50PM,T,0403 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,35906,,Laboratory-Discussion,AYH,04:00PM - 04:50PM,T,0403 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,35908,,Laboratory-Discussion,AYI,05:00PM - 05:50PM,T,0403 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,35911,,Laboratory-Discussion,AYJ,06:00PM - 06:50PM,T,0403 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,35914,,Laboratory-Discussion,AYK,07:00PM - 07:50PM,T,0403 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,65058,,Laboratory-Discussion,AYL,08:00PM - 08:50PM,T,0403 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,35894,,Laboratory-Discussion,AYM,09:00AM - 09:50AM,T,1105 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,65865,,Laboratory-Discussion,AYN,10:00AM - 10:50AM,T,1105 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,65059,,Laboratory-Discussion,AYP,11:00AM - 11:50AM,T,1105 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,65061,,Laboratory-Discussion,AYQ,12:00PM - 12:50PM,T,1105 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,65866,,Laboratory-Discussion,AYR,01:00PM - 01:50PM,T,1105 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,65060,,Laboratory-Discussion,AYS,02:00PM - 02:50PM,T,1105 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,69488,,Laboratory-Discussion,AYT,03:00PM - 03:50PM,T,1105 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,69489,,Laboratory-Discussion,AYU,04:00PM - 04:50PM,T,1105 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,69490,,Laboratory-Discussion,AYV,05:00PM - 05:50PM,T,1105 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,71886,,Laboratory-Discussion,AYW,06:00PM - 06:50PM,T,1105 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,71922,,Laboratory-Discussion,AYX,07:00PM - 07:50PM,T,1105 Siebel Center for Comp Sci,"Challen, G"
CS,125,Intro to Computer Science,,71923,,Laboratory-Discussion,AYY,08:00PM - 08:50PM,T,1105 Siebel Center for Comp Sci,"Challen, G"
CS,126,Software Design Studio,,69200,,Laboratory,SD1,ARRANGED,,ARR Siebel Center for Comp Sci,"Woodley, M"
CS,126,Software Design Studio,,66322,,Lecture-Discussion,SL1,02:00PM - 03:15PM,TR,1404 Siebel Center for Comp Sci,"Woodley, M"
CS,173,Discrete Structures,,51495,,Discussion/ Recitation,ADA,09:00AM - 09:50AM,F,1111 Siebel Center for Comp Sci,"Varodayan, D"
CS,173,Discrete Structures,,51497,,Discussion/ Recitation,ADC,10:00AM - 10:50AM,F,1111 Siebel Center for Comp Sci,"Varodayan, D"
CS,173,Discrete Structures,,51499,,Discussion/ Recitation,ADE,12:00PM - 12:50PM,F,1111 Siebel Center for Comp Sci,"Varodayan, D"
CS,173,Discrete Structures,,63143,,Discussion/ Recitation,ADG,01:00PM - 01:50PM,F,1111 Siebel Center for Comp Sci,"Varodayan, D"
CS,173,Discrete Structures,,63145,,Discussion/ Recitation,ADI,03:00PM - 03:50PM,F,1111 Siebel Center for Comp Sci,"Varodayan, D"
CS,173,Discrete Structures,,63146,,Discussion/ Recitation,ADJ,04:00PM - 04:50PM,F,1111 Siebel Center for Comp Sci,"Varodayan, D"
CS,173,Discrete Structures,,30102,,Lecture,AL1,11:00AM - 12:15PM,TR,1320 Digital Computer Laboratory,"Varodayan, D"
CS,173,Discrete Structures,,72280,,Lecture,ALP,11:00AM - 12:15PM,TR,1320 Digital Computer Laboratory,"Varodayan, D"
CS,173,Discrete Structures,,51500,,Discussion/ Recitation,BDA,09:00AM - 09:50AM,R,1111 Siebel Center for Comp Sci,"Viswanathan, M"
CS,173,Discrete Structures,,51469,,Discussion/ Recitation,BDB,10:00AM - 10:50AM,R,1111 Siebel Center for Comp Sci,"Viswanathan, M"
CS,173,Discrete Structures,,58923,,Discussion/ Recitation,BDC,11:00AM - 11:50AM,R,1111 Siebel Center for Comp Sci,"Viswanathan, M"
CS,173,Discrete Structures,,59602,,Discussion/ Recitation,BDD,12:00PM - 12:50PM,R,1111 Siebel Center for Comp Sci,"Viswanathan, M"
CS,173,Discrete Structures,,59603,,Discussion/ Recitation,BDE,01:00PM - 01:50PM,R,1111 Siebel Center for Comp Sci,"Viswanathan, M"
CS,173,Discrete Structures,,60279,,Discussion/ Recitation,BDF,02:00PM - 02:50PM,R,1111 Siebel Center for Comp Sci,"Viswanathan, M"
CS,173,Discrete Structures,,63147,,Discussion/ Recitation,BDG,03:00PM - 03:50PM,R,1111 Siebel Center for Comp Sci,"Viswanathan, M"
CS,173,Discrete Structures,,71539,,Discussion/ Recitation,BDH,04:00PM - 04:50PM,R,1111 Siebel Center for Comp Sci,"Viswanathan, M"
CS,173,Discrete Structures,,71541,,Discussion/ Recitation,BDI,05:00PM - 05:50PM,R,1111 Siebel Center for Comp Sci,"Viswanathan, M"
CS,173,Discrete Structures,,45748,,Discussion/ Recitation,BDJ,09:00AM - 09:50AM,R,1105 Siebel Center for Comp Sci,"Viswanathan, M"
CS,173,Discrete Structures,,71542,,Discussion/ Recitation,BDK,10:00AM - 10:50AM,R,1105 Siebel Center for Comp Sci,"Viswanathan, M"
CS,173,Discrete Structures,,63144,,Discussion/ Recitation,BDL,11:00AM - 11:50AM,R,1105 Siebel Center for Comp Sci,"Viswanathan, M"
CS,173,Discrete Structures,,40083,,Lecture,BL2,03:00PM - 03:50PM,MWF,1002 Electrical & Computer Eng Bldg,"Viswanathan, M"
CS,173,Discrete Structures,,72281,,Lecture,BLR,03:00PM - 03:50PM,MWF,1002 Electrical & Computer Eng Bldg,"Viswanathan, M"
CS,173,Discrete Structures,,51496,,Discussion/ Recitation,CDB,11:00AM - 11:50AM,F,1111 Siebel Center for Comp Sci,
CS,173,Discrete Structures,,51498,,Discussion/ Recitation,CDD,02:00PM - 02:50PM,F,1111 Siebel Center for Comp Sci,
CS,173,Discrete Structures,,60278,,Discussion/ Recitation,CDF,05:00PM - 05:50PM,F,1111 Siebel Center for Comp Sci,
CS,173,Discrete Structures,,71734,,Lecture,CL3,09:30AM - 10:45AM,TR,1310 Digital Computer Laboratory,
CS,196,Freshman Honors,,31508,,Lecture-Discussion,25,07:00PM - 07:50PM,TR,1404 Siebel Center for Comp Sci,"Challen, G"
CS,196,Freshman Honors,,58187,,Lecture-Discussion,73,ARRANGED,,,
CS,199,Undergraduate Open Seminar in Computer Science,Intro Pedagogy Practicum,69686,1,Discussion/ Recitation,125,05:00PM - 05:50PM,W,1404 Siebel Center for Comp Sci,"Challen, G"
CS,199,Undergraduate Open Seminar in Computer Science,Pedagogy Practicum,69687,1,Discussion/ Recitation,196,ARRANGED,,ARR Siebel Center for Comp Sci,"Challen, G"
CS,199,Undergraduate Open Seminar in Computer Science,Even More Practice,55186,1,Lecture,EMP,05:00PM - 06:50PM,R,2310 Everitt Laboratory,"Challen, G"
CS,199,Undergraduate Open Seminar in Computer Science,Python and Linear Algebra Rev,31513,1,Lecture-Discussion,LD1,11:00AM - 12:20PM,T,2101 Everitt Laboratory,"Shaffer, E
Silva, M"
CS,199,Undergraduate Open Seminar in Computer Science,Python and Linear Algebra Rev,31514,1,Lecture-Discussion,LD2,11:00AM - 12:20PM,T,2101 Everitt Laboratory,"Shaffer, E
Silva, M"
CS,210,Ethical & Professional Issues,,64582,,Discussion/ Recitation,ADA,11:00AM - 11:50AM,M,1304 Siebel Center for Comp Sci,"Cunningham, R"
CS,210,Ethical & Professional Issues,,64583,,Discussion/ Recitation,ADB,12:00PM - 12:50PM,M,1304 Siebel Center for Comp Sci,"Cunningham, R"
CS,210,Ethical & Professional Issues,,64584,,Discussion/ Recitation,ADC,01:00PM - 01:50PM,M,1304 Siebel Center for Comp Sci,"Cunningham, R"
CS,210,Ethical & Professional Issues,,64585,,Discussion/ Recitation,ADD,02:00PM - 02:50PM,M,1304 Siebel Center for Comp Sci,"Cunningham, R"
CS,210,Ethical & Professional Issues,,64586,,Discussion/ Recitation,ADE,03:00PM - 03:50PM,M,1304 Siebel Center for Comp Sci,"Cunningham, R"
CS,210,Ethical & Professional Issues,,64587,,Discussion/ Recitation,ADF,04:00PM - 04:50PM,M,1304 Siebel Center for Comp Sci,"Cunningham, R"
CS,210,Ethical & Professional Issues,,31516,,Lecture-Discussion,AE1,03:00PM - 03:50PM,F,1404 Siebel Center for Comp Sci,
CS,210,Ethical & Professional Issues,,31517,,Lecture-Discussion,CSP,ARRANGED,,,"Winter, G"
CS,225,Data Structures,,35917,,Lecture,AL1,11:00AM - 11:50AM,MWF,1002 Electrical & Computer Eng Bldg,"Beckman, A
Evans, G"
CS,225,Data Structures,,35919,,Lecture,AL2,02:00PM - 02:50PM,MWF,1002 Electrical & Computer Eng Bldg,"Beckman, A
Evans, G"
CS,225,Data Structures,,72271,,Lecture,ALP,11:00AM - 11:50AM,MWF,1002 Electrical & Computer Eng Bldg,"Beckman, A
Evans, G"
CS,225,Data Structures,,72273,,Lecture,ALR,02:00PM - 02:50PM,MWF,1002 Electrical & Computer Eng Bldg,"Beckman, A
Evans, G"
CS,225,Data Structures,,35926,,Laboratory-Discussion,AYB,07:00PM - 08:50PM,W,0224 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,35944,,Laboratory-Discussion,AYC,09:00AM - 10:50AM,R,0224 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,35947,,Laboratory-Discussion,AYD,11:00AM - 12:50PM,R,0224 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,35950,,Laboratory-Discussion,AYE,01:00PM - 02:50PM,R,0224 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,35952,,Laboratory-Discussion,AYF,03:00PM - 04:50PM,R,0224 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,35954,,Laboratory-Discussion,AYG,05:00PM - 06:50PM,R,0224 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,35956,,Laboratory-Discussion,AYH,07:00PM - 08:50PM,R,0224 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,35959,,Laboratory-Discussion,AYI,09:00AM - 10:50AM,F,0224 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,35923,,Laboratory-Discussion,AYK,01:00PM - 02:50PM,F,0224 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,58757,,Laboratory-Discussion,AYL,03:00PM - 04:50PM,F,0224 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,58758,,Laboratory-Discussion,AYM,05:00PM - 06:50PM,F,0224 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,62137,,Laboratory-Discussion,AYN,09:00AM - 10:50AM,R,1109 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,62139,,Laboratory-Discussion,AYO,03:30PM - 05:20PM,R,1302 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,62140,,Laboratory-Discussion,AYP,04:30PM - 06:20PM,R,0218 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,62833,,Laboratory-Discussion,AYQ,05:00PM - 06:50PM,R,1109 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,62834,,Laboratory-Discussion,AYR,05:30PM - 07:20PM,R,1302 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,65051,,Laboratory-Discussion,AYS,06:30PM - 08:20PM,R,0218 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,65053,,Laboratory-Discussion,AYT,07:00PM - 08:50PM,R,1109 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,65054,,Laboratory-Discussion,AYU,09:00AM - 10:50AM,F,0218 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,225,Data Structures,,65184,,Laboratory-Discussion,AYV,09:00AM - 10:50AM,F,1109 Siebel Center for Comp Sci,"Beckman, A
Evans, G"
CS,233,Computer Architecture,,63733,,Lecture,AL1,11:00AM - 11:50AM,MWF,1320 Digital Computer Laboratory,"Herman, G"
CS,233,Computer Architecture,,64513,,Lecture,AL2,12:00PM - 12:50PM,MWF,1320 Digital Computer Laboratory,"Herman, G"
CS,233,Computer Architecture,,72275,,Lecture,ALP,11:00AM - 11:50AM,MWF,1320 Digital Computer Laboratory,"Herman, G"
CS,233,Computer Architecture,,72276,,Lecture,ALR,12:00PM - 12:50PM,MWF,1320 Digital Computer Laboratory,"Herman, G"
CS,233,Computer Architecture,,63734,,Discussion/ Recitation,AYA,10:00AM - 10:50AM,T,1111 Siebel Center for Comp Sci,"Herman, G"
CS,233,Computer Architecture,,63735,,Discussion/ Recitation,AYB,12:00PM - 12:50PM,M,1111 Siebel Center for Comp Sci,"Herman, G"
CS,233,Computer Architecture,,63736,,Discussion/ Recitation,AYC,01:00PM - 01:50PM,M,1111 Siebel Center for Comp Sci,"Herman, G"
CS,233,Computer Architecture,,63737,,Discussion/ Recitation,AYD,02:00PM - 02:50PM,M,1111 Siebel Center for Comp Sci,"Herman, G"
CS,233,Computer Architecture,,63738,,Discussion/ Recitation,AYE,03:00PM - 03:50PM,M,1111 Siebel Center for Comp Sci,"Herman, G"
CS,233,Computer Architecture,,63739,,Discussion/ Recitation,AYF,04:00PM - 04:50PM,M,1111 Siebel Center for Comp Sci,"Herman, G"
CS,233,Computer Architecture,,63740,,Discussion/ Recitation,AYG,11:00AM - 11:50AM,T,1111 Siebel Center for Comp Sci,"Herman, G"
CS,233,Computer Architecture,,64544,,Discussion/ Recitation,AYH,12:00PM - 12:50PM,T,1111 Siebel Center for Comp Sci,"Herman, G"
CS,233,Computer Architecture,,64545,,Discussion/ Recitation,AYI,01:00PM - 01:50PM,T,1111 Siebel Center for Comp Sci,"Herman, G"
CS,233,Computer Architecture,,64546,,Discussion/ Recitation,AYJ,02:00PM - 02:50PM,T,1111 Siebel Center for Comp Sci,"Herman, G"
CS,233,Computer Architecture,,64547,,Discussion/ Recitation,AYK,03:00PM - 03:50PM,T,1111 Siebel Center for Comp Sci,"Herman, G"
CS,233,Computer Architecture,,64548,,Discussion/ Recitation,AYL,04:00PM - 04:50PM,T,1111 Siebel Center for Comp Sci,"Herman, G"
CS,241,System Programming,,59531,,Discussion/ Recitation,ADA,09:00AM - 10:20AM,R,0218 Siebel Center for Comp Sci,"Angrave, L"
CS,241,System Programming,,51471,,Discussion/ Recitation,ADB,10:30AM - 11:50AM,R,0218 Siebel Center for Comp Sci,"Angrave, L"
CS,241,System Programming,,51472,,Discussion/ Recitation,ADC,12:00PM - 01:20PM,R,0218 Siebel Center for Comp Sci,"Angrave, L"
CS,241,System Programming,,51473,,Discussion/ Recitation,ADD,01:30PM - 02:50PM,R,0218 Siebel Center for Comp Sci,"Angrave, L"
CS,241,System Programming,,51474,,Discussion/ Recitation,ADE,03:00PM - 04:20PM,R,0218 Siebel Center for Comp Sci,"Angrave, L"
CS,241,System Programming,,51475,,Discussion/ Recitation,ADF,10:30AM - 11:50AM,W,0218 Siebel Center for Comp Sci,"Angrave, L"
CS,241,System Programming,,66270,,Discussion/ Recitation,ADH,12:00PM - 01:20PM,W,0218 Siebel Center for Comp Sci,"Angrave, L"
CS,241,System Programming,,66271,,Discussion/ Recitation,ADJ,01:30PM - 02:50PM,W,0218 Siebel Center for Comp Sci,"Angrave, L"
CS,241,System Programming,,66272,,Discussion/ Recitation,ADK,03:00PM - 04:20PM,W,0218 Siebel Center for Comp Sci,"Angrave, L"
CS,241,System Programming,,66273,,Discussion/ Recitation,ADL,04:30PM - 05:50PM,W,0218 Siebel Center for Comp Sci,"Angrave, L"
CS,241,System Programming,,45300,,Lecture,AL1,09:00AM - 09:50AM,MWF,1320 Digital Computer Laboratory,"Angrave, L"
CS,241,System Programming,,66268,,Lecture,AL2,10:00AM - 10:50AM,MWF,1320 Digital Computer Laboratory,"Angrave, L"
CS,242,Programming Studio,,45328,,Laboratory,AB1,ARRANGED,,ARR Siebel Center for Comp Sci,"Woodley, M"
CS,242,Programming Studio,,45325,,Lecture,AL1,02:00PM - 02:50PM,F,1404 Siebel Center for Comp Sci,"Woodley, M"
CS,242,Programming Studio,,70784,,Lecture-Discussion,CPS,ARRANGED,,,"Woodley, M"
CS,296,Honors Course,,31518,,Lecture-Discussion,25,05:00PM - 05:50PM,M,1310 Digital Computer Laboratory,"Beckman, A
Evans, G"
CS,296,Honors Course,,62763,1,Lecture-Discussion,33,ARRANGED,,ARR Siebel Center for Comp Sci,"Herman, G
Zilles, C"
CS,296,Honors Course,,57758,1,Lecture-Discussion,41,07:00PM - 08:50PM,W,1304 Siebel Center for Comp Sci,"Angrave, L"
CS,357,Numerical Methods I,,53280,,Lecture-Discussion,M,09:30AM - 10:45AM,TR,1320 Digital Computer Laboratory,"Silva, M"
CS,357,Numerical Methods I,,63536,,Lecture-Discussion,N,12:30PM - 01:45PM,TR,1404 Siebel Center for Comp Sci,"Silva, M"
CS,361,Probability & Statistics for Computer Science,,66306,,Discussion/ Recitation,ADB,12:30PM - 01:20PM,M,1109 Siebel Center for Comp Sci,"Varodayan, D"
CS,361,Probability & Statistics for Computer Science,,66303,,Discussion/ Recitation,ADD,01:30PM - 02:20PM,M,1109 Siebel Center for Comp Sci,"Varodayan, D"
CS,361,Probability & Statistics for Computer Science,,66304,,Discussion/ Recitation,ADE,02:30PM - 03:20PM,M,1109 Siebel Center for Comp Sci,"Varodayan, D"
CS,361,Probability & Statistics for Computer Science,,66305,,Discussion/ Recitation,ADF,03:30PM - 04:20PM,M,1109 Siebel Center for Comp Sci,"Varodayan, D"
CS,361,Probability & Statistics for Computer Science,,66298,,Lecture,AL1,12:30PM - 01:45PM,TR,1320 Digital Computer Laboratory,
CS,361,Probability & Statistics for Computer Science,,72361,,Online,CSP,ARRANGED,,,"Varodayan, D"
CS,374,Introduction to Algorithms & Models of Computation,,70643,,Discussion/ Recitation,ADA,09:00AM - 09:50AM,WF,1105 Siebel Center for Comp Sci,"Erickson, J"
CS,374,Introduction to Algorithms & Models of Computation,,70644,,Discussion/ Recitation,ADB,10:00AM - 10:50AM,WF,1105 Siebel Center for Comp Sci,"Erickson, J"
CS,374,Introduction to Algorithms & Models of Computation,,70645,,Discussion/ Recitation,ADC,11:00AM - 11:50AM,WF,1105 Siebel Center for Comp Sci,"Erickson, J"
